id,sentence_text,order_within_feedback_entry,feedback_entry_id,sentiment,team_id,feedback_date
1020863,"Can't find boarding pass in app.",1,456892,0.7536,427,2022-02-26 00:00:00
1020864,TSA couldnt find it either.,2,456892,-0.9572,427,2022-02-26 00:00:00
1020865,Had to stand aside and go through website and email it to me.,3,456892,-0.9317,427,2022-02-26 00:00:00
1020866,"Stupid app, you had one job.",4,456892,-0.7394,427,2022-02-26 00:00:00
1020867,Fine,1,456893,0.7912,427,2022-02-26 00:00:00
1020868,Best air travel app,1,456894,0.9992,427,2022-02-26 00:00:00
1020869,beautiful,1,456895,0.9977,427,2022-02-26 00:00:00
1020870,United is too expensive.,1,456896,-0.9952,427,2022-02-25 00:00:00
1020871,I dont appreciate paying for checked bags and food when i only have a small backpack and ate before my flight.,2,456896,-0.9545,427,2022-02-25 00:00:00
1020872,App was not letting me list Canada as home country.,1,456897,-0.8471,427,2022-02-25 00:00:00
1020873,I love United!,1,456898,0.9971,427,2022-02-25 00:00:00
1020874,My first choice for travel.,2,456898,0.9929,427,2022-02-25 00:00:00
1020875,"Every staff member I have encountered, go out of their way to make your flight experience amazing.",3,456898,0.9614,427,2022-02-25 00:00:00
1020876,No matter where you sit on the plane!,4,456898,-0.963,427,2022-02-25 00:00:00
1020877,agent that handled flight change did a great job,1,456899,0.9796,427,2022-02-25 00:00:00
1020878,amazing app,1,456900,0.9984,427,2022-02-25 00:00:00
1020879,This United flight was such a bad experience.,1,456901,-0.9986,427,2022-02-25 00:00:00
1020880,"I've flown with united for a while now.",1,456902,0.9664,427,2022-02-25 00:00:00
1020881,"I've never been disappointed with them.",2,456902,0.9969,427,2022-02-25 00:00:00
1020882,"check bag won't work with my card",1,456903,-0.9965,427,2022-02-25 00:00:00
1020883,"Easy to use and keeps everything up to date, for check in, flight changes etc",1,456904,0.9977,427,2022-02-25 00:00:00
1020884,easy process,1,456905,0.9264,427,2022-02-25 00:00:00
1020885,"Pretty self explainable app, haven't had any problems with first two flights, i likey",1,456906,0.9297,427,2022-02-25 00:00:00
1020886,"I haven't been on a plane in 3 years.",1,456907,0.8043,427,2022-02-25 00:00:00
1020887,The check-in process on the app was flawless.,2,456907,0.9837,427,2022-02-25 00:00:00
1020888,"It was impossible to find a phone number with just a few clicks, so I took away one star.",3,456907,-0.9825,427,2022-02-25 00:00:00
1020889,Looking forward to my trip this weekend,4,456907,0.9855,427,2022-02-25 00:00:00
1020890,no customer service chat.,1,456908,-0.9691,427,2022-02-25 00:00:00
1020891,not updated when upgrading,2,456908,-0.9953,427,2022-02-25 00:00:00
1020892,customer service was useless in answering questions about an international flight question on their app,1,456909,-0.9984,427,2022-02-25 00:00:00
1020893,love it super easy and very helpful,1,456910,0.9991,427,2022-02-25 00:00:00
1020894,keep signing in over and over without doing anything,1,456911,0.9057,427,2022-02-25 00:00:00
1020895,smooth overall experience,1,456912,0.9952,427,2022-02-24 00:00:00
1020896,I bought a bag check in June and did not use it.,1,456913,-0.9893,427,2022-02-24 00:00:00
1020897,I can not seem to get a refund or credit.,2,456913,-0.9884,427,2022-02-24 00:00:00
1020898,Horrible customer service via phone... 4+ hour wait time just to talk to someone.,1,456914,-0.996,427,2022-02-24 00:00:00
1020899,2 hours into my wait time the airfare has gone up... absolutely frustrating.,2,456914,-0.9977,427,2022-02-24 00:00:00
1020900,I wish I can give less stars than 1,3,456914,-0.6568,427,2022-02-24 00:00:00
1020901,"Trash mandates, 1/5 stars till they change it",1,456915,-0.9939,427,2022-02-24 00:00:00
1020902,United Airlines has been doing a great job during the pandemic!,1,456916,0.983,427,2022-02-24 00:00:00
1020903,App is cluttered and not very easy to use/streamlined,1,456917,-1,427,2022-02-24 00:00:00
1020904,this is so much easier to use app than American airlines app.,1,456918,0.9733,427,2022-02-24 00:00:00
1020905,So far so good,1,456919,0.9902,427,2022-02-24 00:00:00
1020906,When a flight is delayed the boarding pass is no longer accessable.,1,456920,-0.9233,427,2022-02-24 00:00:00
1020907,This is an incredible problem.,2,456920,0.9144,427,2022-02-24 00:00:00
1020908,I still need to be able to board the plane even if there is a delay.,3,456920,-0.7636,427,2022-02-24 00:00:00
1020909,This app sucks.,1,456921,-0.9979,427,2022-02-24 00:00:00
1020910,"The passport scanner doesn't work and is a complete waste of time.",2,456921,-0.9997,427,2022-02-24 00:00:00
1020911,So much for making things more convenient.,3,456921,0.9849,427,2022-02-24 00:00:00
1020912,Easy check-in,1,456922,0.9726,427,2022-02-24 00:00:00
1020913,The worst experience evet.,1,456923,-0.9996,427,2022-02-24 00:00:00
1020914,"I can't even check in via the app that is intended to be easy and user-friendly.",1,456924,-0.6143,427,2022-02-24 00:00:00
1020915,"Hopefully, the website stays open so I can get on my flight.",2,456924,-0.6684,427,2022-02-24 00:00:00
1020916,"First time flying in over 7 years, this is why I prefer to drive",3,456924,0.9218,427,2022-02-24 00:00:00
1020917,Terrible,1,456925,-0.9965,427,2022-02-24 00:00:00
1020918,"Since switching to the United I've been more than pleased.",1,456926,0.7732,427,2022-02-24 00:00:00
1020919,N/A,1,456927,0.8468,427,2022-02-24 00:00:00
1020920,easy to navigate,1,456928,0.9727,427,2022-02-24 00:00:00
1020921,Horrible,1,456929,-0.9976,427,2022-02-24 00:00:00
1020922,"The application won't even download onto my phone",1,456930,-0.9954,427,2022-02-24 00:00:00
1020923,"This App is extraordinary, as well as all the services offered b y United Airline.",1,456931,0.9927,427,2022-02-24 00:00:00
1020924,I strongly recommend my relatives and friends to join our travel family.,2,456931,0.9966,427,2022-02-24 00:00:00
1020925,easy check in process on line,1,456932,0.9427,427,2022-02-23 00:00:00
1020926,The app and their site are terribly constructed.,1,456933,-0.9971,427,2022-02-23 00:00:00
1020927,"Lots of dead ends, crashes, doesn't support payments from credit cards outside the US??",2,456933,-0.996,427,2022-02-23 00:00:00
1020928,"I couldn't even check in any more.",3,456933,-0.9151,427,2022-02-23 00:00:00
1020929,"love united, the only way I fly!",1,456934,0.981,427,2022-02-23 00:00:00
1020930,"Won't let me actually purchase tickets.",1,456935,-0.9647,427,2022-02-23 00:00:00
1020931,Just says there is an error every time.,2,456935,-0.9452,427,2022-02-23 00:00:00
1020932,love their customer service,1,456936,0.9973,427,2022-02-23 00:00:00
1020933,a little unclear at times but not bad.,1,456937,0.6476,427,2022-02-23 00:00:00
1020934,seamless and effortless checking and boarding.,1,456938,0.999,427,2022-02-23 00:00:00
1020935,"I'm very impressed with the whole process",2,456938,0.9874,427,2022-02-23 00:00:00
1020936,very awkward app for checkin,1,456939,-0.9734,427,2022-02-23 00:00:00
1020937,"kept trying to sign me up to the mileage plus program when I didn't need that.",1,456940,-0.7883,427,2022-02-23 00:00:00
1020938,Frustration.,2,456940,-0.996,427,2022-02-23 00:00:00
1020939,"helpful app, but extremely difficult to capture passport image for check in",1,456941,-0.9962,427,2022-02-23 00:00:00
1020940,useless app...tells ypu to call with changes snd then you are on hold for up to an hour,1,456942,-0.9964,427,2022-02-23 00:00:00
1020941,"as a credit card, mileage plus member i can't even bring a carry on and calling United is still an hour wait.",1,456943,-0.7096,427,2022-02-23 00:00:00
1020942,"too much competition out there guys, wake up",2,456943,-0.9906,427,2022-02-23 00:00:00
1020943,easy check in,1,456944,0.9489,427,2022-02-23 00:00:00
1020944,The service has been wonderful and each employee was helpful and kind.,1,456945,0.9849,427,2022-02-23 00:00:00
1020945,Easy check in,1,456946,0.9641,427,2022-02-23 00:00:00
1020946,"My husband app is locked, and not able to reset password .",1,456947,-0.9529,427,2022-02-23 00:00:00
1020947,Try ma y times.,2,456947,-0.936,427,2022-02-23 00:00:00
1020948,Never got a response.,3,456947,-0.9818,427,2022-02-23 00:00:00
1020949,"barely works, crashes frequently, constantly re-entertaining the same data.",1,456948,-0.9996,427,2022-02-23 00:00:00
1020950,"bad, really bad!",2,456948,-0.9998,427,2022-02-23 00:00:00
1020951,"Been using the app for years and now it just crashes immediately on open not sure what's going on.",1,456949,-0.9748,427,2022-02-23 00:00:00
1020952,the passport scanner instructions are extremely unclear.,1,456950,-0.9952,427,2022-02-23 00:00:00
1020953,you should have a graphic showing how to position it.,2,456950,-0.6193,427,2022-02-23 00:00:00
1020954,seriously.,3,456950,0.648,427,2022-02-23 00:00:00
1020955,who developed this stuff?,4,456950,0.6384,427,2022-02-23 00:00:00
1020956,Difficult to navigate,1,456951,-0.9993,427,2022-02-22 00:00:00
1020957,This app has absolutely no business being able to force display brightness to max.,1,456952,-0.9847,427,2022-02-22 00:00:00
1020958,"Until this ""feature"" is pulled this review is staying 1 star.",2,456952,-0.9185,427,2022-02-22 00:00:00
1020959,Latest version 4.1.41 still forgetting login credentials.,1,456953,-0.9032,427,2022-02-22 00:00:00
1020960,"What's the point of allowing fingerprint login if you must reenter your ID and password everytime you start the app??",2,456953,-0.7617,427,2022-02-22 00:00:00
1020961,STUPID STUPID STUPID,3,456953,-0.9989,427,2022-02-22 00:00:00
1020962,ehh,1,456954,-0.8838,427,2022-02-22 00:00:00
1020963,ok,1,456955,0.564,427,2022-02-22 00:00:00
1020964,great improvements.,1,456956,0.998,427,2022-02-22 00:00:00
1020965,eases travel anxiety during these COVID times!,2,456956,0.9918,427,2022-02-22 00:00:00
1020966,best airline out there.,1,456957,0.9932,427,2022-02-22 00:00:00
1020967,Great service.,1,456958,0.9959,427,2022-02-22 00:00:00
1020968,One of the best airlines to fly.,2,456958,0.998,427,2022-02-22 00:00:00
1020969,Professional attendents.,3,456958,0.984,427,2022-02-22 00:00:00
1020970,This app truly sucks when it comes to uploading documents.,1,456959,-0.9862,427,2022-02-22 00:00:00
1020971,"I've been trying ALL day; still on hold after one hour on hold, just to be told I'm in the wrong department.",2,456959,-0.88,427,2022-02-22 00:00:00
1020972,"It won't capture my passport, then it keeps rejecting a file from another airline when the airline confirmed the form was complete!",3,456959,-0.9935,427,2022-02-22 00:00:00
1020973,Passport scanning does not work.,1,456960,-0.9989,427,2022-02-22 00:00:00
1020974,"In addition, many links and steps through app navigation don't actually lead to the correct pages or just return you to the login screen.",2,456960,-0.9959,427,2022-02-22 00:00:00
1020975,Woefully bad design and user experience.,3,456960,-0.9998,427,2022-02-22 00:00:00
1020976,easy to use,1,456961,0.9783,427,2022-02-22 00:00:00
1020977,pretty easy to use.,1,456962,0.9913,427,2022-02-22 00:00:00
1020978,Great service,1,456963,0.9982,427,2022-02-22 00:00:00
1020979,"terrible app.lags, takes forever",1,456964,-0.9661,427,2022-02-22 00:00:00
1020980,Useless.,1,456965,-0.9996,427,2022-02-21 00:00:00
1020981,"Changed my itinerary through app but it never registered, which I didn't figure out until flight full.",2,456965,-0.9074,427,2022-02-21 00:00:00
1020982,So used app to get on wait list.,3,456965,0.8733,427,2022-02-21 00:00:00
1020983,"Was never added to wait list, either.",4,456965,-0.8197,427,2022-02-21 00:00:00
1020984,Chatbot just asks same question over and over.,5,456965,-0.8743,427,2022-02-21 00:00:00
1020985,"United advertised free inflight wifi but there's no instructions anywhere.",1,456966,-0.9696,427,2022-02-21 00:00:00
1020986,All it will do is download this app very slowly.,2,456966,-0.8135,427,2022-02-21 00:00:00
1020987,Hopefully this app will unlock the network.,3,456966,0.893,427,2022-02-21 00:00:00
1020988,"Really love the app, and how it simplifies the experience, alongside live updates.",1,456967,0.9978,427,2022-02-21 00:00:00
1020989,"Could REALLY use more support for non-US users though, as I've had to sit on hold for things I should be able to easily do through the app.",2,456967,-0.5515,427,2022-02-21 00:00:00
